"","x"
"807","1199 nits dels Jordis 
1182 nits de l’Oriol i el Quim 
1073 nits del Raül, Jordi, Josep i Dolors
1042 nits de la Carme

<U+0001F397>
Aguanteu que #guanyarem!
#llibertatPresesPolítiques #freeRomeva"
"808","El PSOE ha de blindar la llei 24/2015: més de 3000 famílies poden acabar desnonades!

És més: el Gobierno ha de protegir la llei 17/2019 i el DL 1/2020, que amplien l’abast de la 24/2015 (mesures urgents per fer front a l’emergència en l’àmbit de l’habitatge i pobresa energètica) https://t.co/TCFHko1szv"
"809","Si l’internet ho permet, a les 10 h intentarem fer un directe a IG amb l’estimada @DianaRibaGiner per parlar de la situació al nord est de Síria. https://t.co/0DjxRHYUlk"
"810","Les ajudes totals aportades pel @Govern per pal·liar els efectes de la #COVID = 2.825M€, amb el següent detall:

<U+0001F7E2>Ajudes directes (618M€ noves + 876M€ fins ara) = 1.494M€
<U+0001F7E2> Mesures tributàries/exempcions fiscals = 132M€
<U+0001F7E2> Línies de préstecs i avals ICF i Avalis = 1.199M€"
"811","<U+2705> La Generalitat aprova un nou paquet d'ajudes de 619M€ per a treballadors i empreses.

<U+274C> L’Estat encara es hora que posi un €

<U+2705> El Govern donarà 600€ als treballadors en ERTO amb rendes baixes i 2.000€ a les pimes per cada empleat afectat.

<U+0001F517> https://t.co/LwZiM6L3Nw https://t.co/aMDN4Ic1KI"
"812","Ser Més
Ser Més Forts i fortes!
Per guanyar la #Independencia 
Per fer un país més just, més lliure, més feminista<U+0001F49C>
Per Tothom<U+270A>
@Esquerra_ERC https://t.co/5XX4wAmBVZ"
"813","Interessant explicació sobre les ajudes que ha aprovat el govern.
La @nataliamasguix  les detalla  molt bé en el següent fil <U+0001F447> https://t.co/2D8KcKdBtQ"
"814","Avui la diputada anoienca @caroltelechea ha demanat explicacions al ministre Illa sobre la greu imprudència de celebrar forçadament eleccions i de la deixadesa responsabilitats del seu ministeri, ""le importan más los votos que las vidas"" <U+0001F447><U+0001F447>
https://t.co/D64xDqObTI"
"815","Per una República Catalana basada en la igualtat, els valors republicans, l'estat del benestar, la sostenibilitat i el feminisme. Des d'@Esquerra_ERC apostem per la via àmplia, la via on hi cap tothom i que no deixa ningú enrere. https://t.co/WftM3enArY"
"816","<U+2757>Participa del moviment republicà! <U+0001F501> Fes-te ERCtivista i fem sentir la veu d'@Esquerra_ERC a les xarxes! 

<U+0001F535> Uneix-te al canal de Telegram i participa-hi <U+0001F449> https://t.co/Rp3uGyQB2E"
"817","El ministre candidat Illa haurà de respondre per la seva decisió. 
Votos <U+0001F5F3> o Vidas <U+0001F937><U+200D><U+2640><U+FE0F>? 
Illa ha decidit VOTOS! <U+274C> https://t.co/Nf15CexZVX"
"818","El Govern anuncia un nou pla d'ajuts directes als col·lectius més afectats per la COVID-19. Inclou treballadors autònoms, micro i petites empreses i persones treballadores en ERTO.

Resum en xifres<U+0001F447><U+0001F3FC>
Nou pla d’ajuts directes
618 milions d'€ pel primer trimestre del 2021

(1/5) https://t.co/MMzeRiUKnB"
"819","Per aconseguir la independència, via àmplia! <U+270A><U+0001F397><U+FE0F><U+0001F49C><U+267B><U+FE0F>

Fem via per ser més i ser més fortes<U+0001F46D><U+0001F46C> 
Construïm un país millor per a tothom<U+270A>

https://t.co/kOpyqIDCAP

Llegiu-ho aquí: <U+0001F447>

https://t.co/THIIkJXTPz"
"820","<U+2755> Ja som a Whatsapp!

Vols rebre les últimes notícies i novetats abans que ningú<U+0001F4F2>? Subscriu-te al nostre canal!

1<U+FE0F><U+20E3> Entra a <U+0001F449>https://t.co/bnuSjvR8Sj
2<U+FE0F><U+20E3> Guarda el número de telèfon la teva agenda
3<U+FE0F><U+20E3> Envia la paraula ALTA
4<U+FE0F><U+20E3> Ja rebràs els nostres missatges https://t.co/LiVHljXsYB"
"821","«El darrer intent l’estem pagant molt car. Vull tenir les condicions per guanyar» https://t.co/stOtUwiBmD a través de @ElTemps_cat"
"822","Una conversa que vaig tenir amb l’Eudald i el Rafel, dos pagesos del Penedès, sobre com blindar el sector vitivinícola, tenir preus justos, garantir el relleu generacional i aturar amenaces com el 4t cinturó.
<U+0001F347>

#PenedèsRepublicà https://t.co/8wyjcYVuja"
"823","Construïm una Via Àmplia cap a la independència. Una via on hi cap tothom, sense deixar ningú enrere. Som els que apostem per liderar les lluites compartides: feminisme, igualtat, valors republicans, estat del benestar, sostenibilitat. @Esquerra_ERC <U+270A><U+0001F3FB> https://t.co/KEp7IUUQcf"
"824","“No hi ha barrera, ni pany ni forrallat que puguis imposar a la llibertat de la meva ment”.  Virginia Woolf.
Avui fa 139 anys del seu naixement. Referent feminista. Cal continuar la seva lluita, cada dia, des de tots els àmbits, des de la nostra pròpia cambra <U+270A><U+0001F3FB>

#feminisme https://t.co/xq5LZRaz6x"
"825","Via Àmplia cap a la #Independència perquè a la República catalana lliure, econòmicament pròspera, socialment justa, sostenible i neta hi cap tothom! https://t.co/yGQhus3ZiE"
"826","<U+2755> Ja som a Whatsapp!

Vols rebre les últimes notícies i novetats abans que ningú<U+0001F4F2>? Subscriu-te al nostre canal!

1<U+FE0F><U+20E3> Entra a <U+0001F449>https://t.co/onfPut6bJb
2<U+FE0F><U+20E3> Guarda el número de telèfon la teva agenda
3<U+FE0F><U+20E3> Envia la paraula ALTA
4<U+FE0F><U+20E3> Ja rebràs els nostres missatges https://t.co/4LwmZjIQcn"
"827","Aprenent de les millors: no us perdeu aquesta intervenció @caroltelechea https://t.co/c9w0uB9pLU"
"828","<U+0001F3AC>3. Defensant els drets de les dones. Lluitant contra les violències masclistes.<U+270A> https://t.co/eiXF9ipJwU"
"829","L'Estat té la competència en Treball Autònom i no mou un dit,també protagonitza el caos @empleo_SEPE en gestió dels ERTO.En canvi, es el @govern qui aporta solucions a les persones afectades: 618 milions € en ajudes x treballadores, x treball autònom i x micro i petita empresa<U+0001F447> https://t.co/26uOzXdNUJ"
"830","Via àmplia on hi cap tothom, per construir un futur just, feminista i ecologista, per arribar més lluny que mai. Via àmplia a la independència. https://t.co/dQ83UePk0K"
"831","<U+0001F4F0> [NEWS] @Esquerra_ERC presents the High Road to achieving the independence of Catalonia.

A path where everyone can fit in. Freedom<U+0001F397><U+FE0F>, equality , feminism <U+0001F49C>, welcoming, environmentalism <U+267B><U+FE0F>

<U+0001F4F2> Read more about it: https://t.co/h73afuy0ON https://t.co/mxM54bjXdq"
"832","<U+0001F3A5>[VÍDEO] @martavilaltat: ""Presentem la proposta d'@Esquerra_ERC per culminar el camí cap a la #independència: la via àmplia per ser més, per preparar-nos i seguir enfortint-nos <U+0001F4AA> per tornar-hi i guanyar definitivament<U+270A>""

<U+2795> info<U+0001F447>
https://t.co/xTbLnS5utd https://t.co/k1I3NoPtoH"
"833","Si volem guanyar la partida a l’Estat, hem d’avançar sumant a tothom i fent-nos més forts. És per això que @Esquerra_ERC defensem la via àmplia, perquè volem guanyar la independència i assolir la victòria definitiva! https://t.co/lLEAqWNF50"
"834","El Govern pagará 200 euros mensuales a los trabajadores en ERTE con menos recursos https://t.co/llltoynHPC"
"835","Aquests dies, #CapFred per protegir els grups més vulnerables: les persones amb malalties cròniques i les d’edat avançada.

Recorda:

<U+2194><U+FE0F> Distància
<U+0001F932> Mans
<U+0001F637> Mascareta
<U+0001F343> Ventilar sovint
<U+0001F4C9> Reduir contactes socials
<U+0001F4AD> Mantenir grups bombolla https://t.co/Goi5QoxgmX"
"836","Perquè no renunciem a créixer, perquè volem ser moltes mes per ser mes fortes <U+0001F49B><U+0001F49C><U+0001F49A> https://t.co/Ru0c2vjjyF"
"837","Amb @LoJoan i la @jfreixanet avui hem estat a #Lledoners amb l'Oriol @junqueras i el @raulromeva
Els hem promès q ho donaríem tot per guanyar aquestes eleccions i seguir sent útils al país i a la gent, amb governança republicana i construint la Via Àmplia cap a la Independència https://t.co/FY4WmUAFMX"
"838","<U+0001F4F0> [NOTÍCIA] #vicepresident @perearagones: ""El Govern posa en marxa un pla de xoc amb 618 milions <U+0001F4B0> pels sectors <U+0001F46D> més afectats per la pandèmia""

<U+2795> info aquí <U+0001F447>
https://t.co/UahUjOC3lX https://t.co/docgCDSxNz"
"839","És això, exactament això! Una via àmplia, on hi càpiga tothom, per assolir els objectius d'independència i República! 
@Esquerra_ERC @esquerracamp @Irenemont_roig @CarlesTgna @oriolpallisso @ivanfaccia 
#ViaÀmplia https://t.co/s2TAgMxbTL"
"840","El Congreso tramita, con el voto en contra de Vox y PP, la petición para investigar si hay #ultras en el Ejército https://t.co/DqgHtrP44Y vía @publico_es"
"841","Si  no  se vacuna más es porque el gobierno español no envía más dosis. Y eso es dejación de funciones del Ministro-candidato Illa, que además deja el cargo  en el peor momento, con la curva de contagios en España más alta, por  lo  que le importan más los votos que las vidas. https://t.co/l1rzHUAbAM"
"842","El Govern destina 618 milions a un nou pla d'ajuts destinat als col·lectius més afectats per la #Covid19 durant el 1r trimestre

@perearagones: ""Posem tota la carn a la graella per salvar l’economia del país. Reclamem a l'Estat que també ho faci.""

<U+0001F449> https://t.co/UrXSggKBWX https://t.co/Mly6fhbVTq"
"843","La corrupció erosiona el sistema i la confiança de la ciutadania en les institucions. Eradicar-la és la nostra obligació. Avui publiquem l’informe de compliment del primer any de l’estratègia anticorrupció i de les 25 mesures de les que en tenim implementades el 90%. Seguim! https://t.co/iSFaHgcJAx"
"844","<U+0001F3A5> [VÍDEO] @caroltelechea: ""El candidato Illa ha fagocitado al ministro. Le importan más los votos <U+0001F4E9>  que las vidas""<U+0001F447> https://t.co/HCeMDG1YoW"
"845","Per molts anys, Marta! No descansarem fins que aconseguim l'amnistia per a tots els represaliats i la llibertat del país. No volem que hagis de passar cap més aniversari a l'exili! @martarovira #FreeThemAll https://t.co/unN6gvR4H9"
"846","Governança republicana. República oberta, de tothom, per la gent. Amb els joves com a protagonistes del present i del futur. La dicotomia ""independència o canvi social"" és falsa: són indissociables. #PrenemElRelleu, per no deixar ningú enrere. https://t.co/CPMj2TfwEh"
"847","Sempre cal llegir i escoltar <U+2066>@ForcadellCarme<U+2069> 
<U+0001F449>”Vull tenir les condicions per guanyar”
<U+0001F449>“És totalment compatible ajudar la ciutadania del país i, a la vegada, continuar lluitant contra la repressió i per la independència de Catalunya.”
#amnistia  https://t.co/l6ZTHpM8aY"
"848","El PSC d’avui és el mateix PSC del 155. @Esquerra_ERC som la força que pot garantir una victòria independentista i republicana. https://t.co/IGFPwOqom0 https://t.co/rfY6uTQrBD"
"849","Des de la teva ciutat, per molts anys @martarovira! Esperem poder retrobar-te aviat a #Vic, en #llibertat i  acompanyada dels teus. https://t.co/QDnDStVcYd"
"850","<U+25B6><U+FE0F>Nous ajuts directes <U+203C><U+FE0F>

<U+2705>autònoms
2.000€ x autònom
280M€
<U+2705>Petites empreses en ERTO
2.000€ x lloc de treball en ERTO
208M€
<U+2705>Treballadors en ERTO
600€màx x treballador en ERTO
105 M€+25M€ formació https://t.co/MCQFyarKAG"
"851","'Som, per l'unànime voler del poble, en l'autèntic camí de les llibertats de Catalunya. Fem-lo, entre tots, més ample i més segur. No donem un pas en fals, ni mai cap passa enrera.'

Francesc Macià, 6 de desembre de 1932.

Caminem a espatlles de gegants. https://t.co/kgX2KCwg3H"
"852","<U+0001F4F0> [NOTÍCIA] Davant la inacció del govern espanyol, el @govern posa en marxa un sistema continu d'ajuts trimestrals destinat als sectors més afectats per la pandèmia. 

<U+0001F4C8> Aquest 1r trimestre de l'any s'aporten 618 milions € per ajudar pimes, autònoms i persones en erto. https://t.co/jfd8tsw2I7"
"853","Per molts anys @martarovira ! <U+0001F49C>

Un més i amb més força i capacitat de lideratge que mai malgrat l’exili  <U+0001F4AA>

T’estimem!

#AniversariMarta
#UsVolemACasa 
#Amnistia https://t.co/yizpZKhtUj"
"854","Els fatxes no volen Amnistia, indult ni beneficis penitenciaris. En la seva misèria moral volen càstig i patiment. Són uns sàdics i un bàrbars!! 
Avui a la Diputació Permanent al <U+2066><U+2066>Congreso<U+0001F447> https://t.co/DHOENQY3BB"
"855","<U+0001F3A5> [VÍDEO] @perearagones sobre els nous ajuts anunciats pel Govern: ""Són 618 milions d'euros<U+0001F4B0> d'ajudes per aquest primer trimestre. És el moment de posar tota la carn a la graella per salvar <U+2705> l'economia del país. Reclamem a l'Estat que també hi posi de la seva part"" https://t.co/re1tM3JvwU"
"856","El @Govern acompanyem a treballadors, empreses i autònoms amb 618 milions d'euros en aquests moments de dificultat.

D'aquesta crisi econòmica en volem sortir amb menys desigualtats i sense deixar ningú enrere. Fem la feina i exigim a l'Estat que s’ha de posar a treballar ja. https://t.co/HEw6ZRho2R"
"857","La #RepúblicaCatalana que somiem i per la qual treballem. 

La República de les oportunitats, que no deixi ningú enrere.

És com cal pensar i governar el país des d'ara, per tenir una majoria aclaparadora demà.

És la República que us proposem seguir compartint d'ara en endavant. https://t.co/rzt3n8j7E3"
"858","Via àmplia cap a la independència, una república  on hi cap tothom. Aquest #14F hem de tornar a omplir urnes de groc, aquest 14F @Esquerra_ERC https://t.co/FNBUqJpdmG"
"859","Hem presentat un nou paquet d’ajuts de 618M€ per a treballadors en ERTO, autònoms i pimes. Des de <U+2066><U+2066>@treballcat<U+2069> gestionarem tres línies:

<U+2705>Reedició ajut a autònoms: 280M€
<U+2705>Ajut directe a treballadors en ERTO: 105M€
<U+2705>Ajut a formació de treballadors en ERTO: 25M€ https://t.co/IldvIXOZAZ"
"860","<U+2755> Escollim la via àmplia per arribar a la independència. Una via on hi cap tothom. Llibertat<U+0001F397><U+FE0F>, igualtat, feminisme<U+0001F49C>, acollida, ecologisme<U+267B><U+FE0F>. 

Fem via per ser més i ser més fortes<U+0001F46D><U+0001F46C>. Construïm un país millor per a tothom. Fem la via de la gent. Superem el 50%<U+270A>. https://t.co/VLsD3hA6aV"
"861","<U+0001F3A5>[VÍDEO] @rogertorrent: ""Hi ha tota una maquinària disposada a fer les eleccions el #14F. Les forces del règim del 78 <U+274C> veuen una oportunitat per mantenir la seva pervivència"" https://t.co/dEwwUwtC6M"
"862","Escollim la Via Àmplia per aconseguir el que sempre hem volgut i pel que estem treballant, la #Indendència!! Sense excuses i sense pors. Un camí on hi cabem tots i totes! #Somhi https://t.co/szIuVsCCZy"
"863","<U+0001F3A5>[VÍDEO] @ernestmaragall: ""L’Estat sembla que vulgui unes eleccions catalanes amb el mínim<U+274C> de qualitat democràtica, el mínim de participació<U+0001F4E9>. I el senyor Illa representa aquest estat com a líder de l’unionisme"" https://t.co/C1uHNcuaw1"
"864","<U+0001F3A5> Som la via àmplia a la independència. Una #RepúblicaCatalana perquè hi càpiga tothom; perquè sigui de tothom.

Independentistes, útils i ferms. Compromesos amb els valors de sempre @Esquerra_erc <U+0001F447> https://t.co/CHe4QFa5An"
"865","@perearagones @ChakirelHomrani @ramontremosa <U+0001F534> Vicepresident @perearagones: “Estem parlant de 618 milions d’euros d’ajudes per aquest primer trimestre. Posem tota la carn a la graella per salvar l’economia d’aquest país” https://t.co/ksDCK7bsI6"
"866","Escollim la via àmplia per arribar a la independència. Una via on hi cap tothom. Llibertat<U+0001F397><U+FE0F>, igualtat, feminisme<U+0001F49C>, acollida, ecologisme<U+267B><U+FE0F>. 

Per la #RepúblicaCatalana superem el 50%<U+270A><U+0001F3FB>

#ViaÀmplia https://t.co/fohDPO86wF"
"867","Des del municipalisme republicà ens sumem a la via àmplia a la independència. Una via on hi cap tothom. Llibertat<U+0001F397><U+FE0F>, igualtat, feminisme<U+0001F49C>, acollida, ecologisme<U+267B><U+FE0F>

Fem via per ser més i ser més fortes. Construïm un país millor per a tothom. Fem la via de la gent. Superem el 50%<U+270A> https://t.co/zWVmxkZF7p"
"868","#ViaAmplia per a tothom!!! <U+270A><U+270A><U+270A>
#JOErc <U+0001F932><U+0001F60D> https://t.co/9kkXJxzXIt"
"869","Fem la via àmplia cap a la independència, una via on no hi sobra ningú. Treballem tots i totes per la justícia social, la igualtat, el feminisme, l'acollida i l'ecologisme. Guanyem la llibertat i la #RepúblicaCatalana. Endavant! https://t.co/wdM4hFqBEV"
"870","Impulsem una via guanyadora per aconseguir la #independència del nostre país, reprenem el camí i portem Catalunya fins a la llibertat. 

Una via on hi cap tothom. Llibertat<U+0001F397><U+FE0F>, igualtat, feminisme<U+0001F49C>, acollida, ecologisme<U+267B><U+FE0F>. Superem el 50%<U+270A>. https://t.co/rLPzbY61mR"
"871","Doncs això: @Esquerra_ERC https://t.co/jbIqtWuiUy"
"872","#ViaÀmplia @Esquerra_ERC https://t.co/BGGeiDG6WA"
"873","Més que mai. Tothom. Estima. Llibertat. Feminisme. Contra el canvi climàtic. No retalla drets. Arrelada al passat. Amb mirada al futur. Realista. ÚTIL. OBERTA. FEM VIA! #viaàmplia #independència #compromísrepublicà https://t.co/HT1IDXu9t6"
"874","Escollim la via àmplia per arribar a la independència i assolir la Repúblic Catalana.
Una via on hi cap tothom i amb qui compartim tantes lluites compartides!
Fem via per ser més i ser més fortes<U+0001F46D><U+0001F46C>. Construïm un país millor per a tothom. Fem la via de la gent. Superem el 50%<U+270A>. https://t.co/JNxxT9qC4n"
"875","El camí de sempre per arribar més lluny que mai. Per tothom i amb tothom. https://t.co/1e1jGz393s"
"876","<U+0001F3A5>[VÍDEO] @martavilaltat: ""@Esquerra_ERC estem al servei del país. Som l'eina més útil per aconseguir l'objectiu de la independència<U+270A> i la garantia que el proper Govern sigui independentista i d'esquerres"" https://t.co/3wzt45gmOt"
"877","<U+0001F3A5>[VÍDEO] @martavilaltat: ""Punts per fer la via àmplia:
1<U+20E3>Superem el 50% <U+2795>
2<U+20E3>Representem els grans consensos de país
3<U+20E3>Forcem l'Estat a acceptar l'amnistia<U+0001F397><U+FE0F> i l'autodeterminació<U+0001F5F3><U+FE0F>
4<U+20E3>Millorem la vida de la ciutadania <U+0001F46B>
5<U+20E3>Teixim aliances internacionals"" https://t.co/kG57XL9L0i"
"878","<U+0001F3A5>[VÍDEO] @martavilaltat en roda de premsa: ""Presentem la proposta d'@Esquerra_ERC per culminar el camí cap a la #independència: la via àmplia per ser més, per preparar-nos i seguir enfortint-nos per tornar-hi i guanyar definitivament<U+270A>"" https://t.co/TGDbXPH6b5"
"879","<U+2755> Escollim la via àmplia per arribar a la independència. Una via on hi cap tothom. Llibertat<U+0001F397><U+FE0F>, igualtat, feminisme<U+0001F49C>, acollida, ecologisme<U+267B><U+FE0F>. 

Fem via per ser més i ser més fortes<U+0001F46D><U+0001F46C>. Construïm un país millor per a tothom. Fem la via de la gent. Superem el 50%<U+270A>. https://t.co/kyBbQghLPg"
"880","Per molts anys Marta! https://t.co/TA5iQcZI7E"
"881","Obligada a celebrar un any més lluny de casa perseguida políticament per complir un mandat democràtic. Et volem a casa lliure en un país lliure, i no ens aturarem fins aconseguir-ho. Per molts anys @martarovira ! T’estimem <U+0001F49C><U+0001F49B> https://t.co/bbRJ4idihy"
"882","A la @la_boqueria presentant l’oli novell de la @dopoliterraalta. Cultura, paisatge i gastronomia. Compromís ferm amb el sector oleic. Gran iniciativa que suposa sortir a jugar a camp obert, ensenyant el bo i millor del sector primari català https://t.co/DDo0zA4yon"
"883","Ahir vaig donar suport a l'alcalde republicà de Vilassar de Mar denunciat per l'extrema dreta de VOX per reclamar la llibertat dels presos polítics, la mateixa gent que recolzarà a Salvador Illa del PSC. Molta força Damià, #NoPassaran! https://t.co/ZiLdaegaLO"
"884","<U+0001F382>Avui és l'aniversari de la @martarovira. Per molts anys, Marta!<U+0001F49C>

Gràcies per la teva fortalesa i determinació. Seguirem lluitant pel teu lliure retorn!<U+0001F397><U+FE0F>

#AniversariMarta https://t.co/xFcNWWw5dj"
"885","Per molts anys @martarovira https://t.co/YpwfGpEXFa"
"886","El tàndem PSC-TSJC s’equivoca imposant les eleccions el #14F en contra dels criteris sanitaris i seguint els seus interessos electoralistes. Però ni així aconseguiran el seu objectiu perquè, siguin quan siguin, els independentistes les tornarem a guanyar.

https://t.co/WVLKen1HOW"
"887","Per molts anys, @martarovira. Seguim lluitant per la llibertat de tots i totes i per la República Catalana. Et volem a casa! https://t.co/8cc8nNAcKM"
"888","Per molts anys Marta! @martarovira <U+0001F618><U+0001F49C> https://t.co/Y4IeDLQnWw"
"889","<U+0001F3A5>[VÍDEO] @perearagones: ""Si es confirma que les eleccions són el #14F, allà serem<U+0001F4AA>. I ho farem malgrat que els grans acords polítics del Parlament de Catalunya es troben moltes vegades davant d'operacions d'Estat <U+274C> amb aliats tan sorprenents com l'extrema dreta"" https://t.co/Jysmx4rt6Q"
"890","1198 nits dels Jordis 
1181 nits de l’Oriol i el Quim 
1072 nits del Raül, Jordi, Josep i Dolors
1041 nits de la Carme

<U+0001F397>
Aguanteu que #guanyarem!
#llibertatPresesPolítiques #freeRomeva"
"891","“...pot construir grans majories i fer avançar el país socialment i nacionalment, i té una proposta viable i realista per aconseguir la independència.L’únic que té una proposta clara.”

”Vull tenir les condicions per guanyar” https://t.co/GnbdQBCqDV

@ForcadellCarme @Esquerra_ERC"
"892","Per molts anys estimada Marta! Un dia celebrarem plegats i en llibertat, tots els aniversaris robats! https://t.co/UpxYwgKmQX"
"893","<U+0001F5E3><U+FE0F> ""A Portugal la participació no ha arribat al 40%. Què passarà a Catalunya? Sembla que l'Estat vulgui unes eleccions amb la mínima qualitat democràtica""

@ernestmaragall al @cafedidees_rtve https://t.co/koTcYFX7I3"
"894","<U+0001F5DE><U+FE0F>[ENTREVISTA] @ForcadellCarme a @ElTemps_cat: ""És important superar aquest 50%: és una fita que l'independentisme mai no ha aconseguit i suposaria créixer, guanyar força <U+0001F4AA> i legitimitat internament i internacionalment""

<U+0001F4F2>Llegeix-la sencera aquí! <U+0001F447>
https://t.co/bxwm4OV3X4"
"895","Les persones LGTBI i, en especial, les trans són perseguides a moltes zones del planeta, una cosa tan simple com ser com tu vols és considerat un delicte. Aquesta història n’és un exemple. Benvingut a casa teva, Ayman. 

 https://t.co/koCnB6d5In"
"896","<U+0001F5F3><U+FE0F> Coneix la nostra candidatura.

1<U+20E3> Raquel Sans Guerra @raquelsans (Tarragona), diputada al Parlament i vicesecretària general de Dones d’ERC.

<U+0001F5E3><U+FE0F> ""Volem construir una República catalana que tingui un #CampTarragona fort i que no deixi absolutament ningú enrere"".

 (Obrim FIL)<U+0001F447> https://t.co/bWyDgA0IIt"
"897","<U+0001F4F8> A continuació el vicepresident s’ha trobat amb representants dels sectors del comerç, la restauració, la indústria i serveis del municipi

<U+0001F5E3> “Estem ultimant un paquet d’ajudes trimestral a tots els sectors econòmics afectats per restriccions o dificultats econòmiques” https://t.co/KuQhu1Ey4i"
"898","El @JoventRepublica hem iniciat la campanya pel #14F a Tremp. Perquè el país que farem lliure el volem just i equilibrat, assegurem la igualtat d'oportunitats als joves arreu del territori. Només qui s'implica transforma. Votem, que guanyi ERC. #PrenemElRelleu per guanyar-ho tot! https://t.co/xsp1i1OZbg"
"899","<U+0001F4E2> Vols fer-te activista d'@Esquerra_ERC? Converteix-te en ERCtivista i sigues el nostre gran aliat a les xarxes <U+0001F4F2>!

<U+0001F535> Uneix-te al canal de Telegram i participa-hi <U+0001F449> https://t.co/Rp3uGyQB2E"
"900","Aquesta tarda, amb l'alcalde @ClotDel i el delegat del Govern, @julifernandez hem acompanyat al Vicepresident @perearagones al @mercatflor i a l'ajuntament @VilassardeMar per compartir amb el sector econòmic els reptes  i necessitats que afronten i les noves mesures del @govern https://t.co/IUtHK4GpDY"
"901","Alep exemplifica com la humanitat és capaç de construir grans belleses i acabar-les convertint en un autèntic infern. https://t.co/Q0N0aCUvNg"
"902","Una conversa molt interessant i entretinguda entre dos grans dones, compromeses i referents! 
Moltes gràcies @martavilaltat i @MeritxellSerret 
La repressió no ens atura i no ens aturarà! Som-hi!
Molta força, ànims i a guanyar! <U+270A><U+0001F3FB><U+270A><U+0001F3FB><U+0001F49C><U+0001F49C><U+0001F618><U+0001F618> https://t.co/xNIcyXTLhQ"
"903","<U+0001F3A5> [VÍDEO] #vicepresident @perearagones: ""El Govern de Catalunya està enllestint el que serà un paquet d'ajudes <U+0001F4B0> trimestral a tots els sectors econòmics afectats per la pandèmia. I exigim al Govern de l'Estat que també hi posi de la seva part"" <U+0001F447> https://t.co/2nUwCyXUME"
"904","Una de les feines que fem a Madrid és preocupar-nos pels nostres joves i per les autoescoles. Patim una deixadesa important per part de la @DGTes . Preguntem quan pensen solucionar-ho.  <U+0001F698> <U+0001F198> #liberenexaminadores https://t.co/fBr85njfvn"
"905","Aquestes eleccions ho tinc clar: amb el Pau Morales (@PauVilassar), cap de llista del Jovent Republicà.

Un gran amic i un lluitador incansable que segur que defensarà millor que ningú els drets del jovent des del Parlament de Catalunya. 

#PrenemElRelleu https://t.co/04y8Ya8T0r"
"906","Hi serem!!
Fins després @martavilaltat ! https://t.co/WNUlvN06MW"
"907","Després del #Barça, ens trobem i conversem <U+0001F5E3><U+FE0F> amb la @MeritxellSerret 
#entrebastidors a l'Instagram live <U+0001F4F1> https://t.co/5w2eSPo2Ww"
"908","El @govern català al costat de les persones i l'economia productiva. Tots els recursos possibles per fer front als efectes devastadors de la #COVID19. https://t.co/IkAUp4SjYU"
"909","<U+0001F4F8> El vicepresident @perearagones i els consellers @ramontremosa i @ChakirelHomrani es reuneixen al Districte Administratiu per continuar treballant en el nou esquema d’ajudes ecomòmiques directes trimestrals https://t.co/Fv0tUwlFzd"
"910","<U+0001F3A5>El #vicepresident @perearagones, des de la presentació de la candidatura @ERCfedLleida @ERCPirineu @ERC_Solsones @EOccitana:

<U+0001F5E3><U+FE0F>""El PSC i Salvador Illa acceptara els vots de l'extrema dreta per <U+274C>impedir que l'independentisme tingui la presidència de la Generalitat?""

<U+0001F447> https://t.co/y0ilXmHRWO"
"911","<U+203C><U+FE0F> ATENCIÓ! Ja saps com votar per correu <U+0001F4EE> a les pròximes eleccions?

T’expliquem els passos a seguir i les dates límit per sol·licitar i enviar el teu vot <U+2709><U+FE0F>

Tota la info aquí<U+0001F447><U+0001F3FB> https://t.co/R9vBS1W5k2"
"912","1197 nits dels Jordis 
1180 nits de l’Oriol i el Quim 
1071 nits del Raül, Jordi, Josep i Dolors
1040 nits de la Carme

<U+0001F397>
Aguanteu que #guanyarem!
#llibertatPresesPolítiques #freeRomeva"
"913","El que a les eleccions de 2017 va ser l’operació Ciudadanos ara és l’operació Illa. Davant d’aquestes operacions d’estat, resposta contundent a les urnes"
"914","Avui és l’#EducationDay #DiadelEducació i ens refermem més que mai en l’educació com un servei públic essencial que ha de donar resposta a les necessitats d’aprenentatge, formació i socialització d’infants i joves des de l’equitat #escolesobertes https://t.co/wcu7bhu7zV"
"915","Bon dia! <U+0001F44B><U+0001F3FC> 

Avui farem #ERCentrebastidors amb la @martavilaltat, cap de llista, i la @MeritxellSerret, número 2 a la candidatura <U+0001F44F>

 <U+23F0>18.30h  
<U+0001F4F2>Instagram

<U+0001F51D><U+0001F51D><U+0001F51D> https://t.co/F8w2wOeuJE"
"916","@bernatsole L’orgull és meu Bernat! I tinc molt clar que amb tu i la resta de companyes i companys tornarem a omplir les urnes i a tenyir groc el país!"
"917","Avui és el Dia Internacional de l’Educació!
Cal seguir garantint una educació inclusiva, equitativa i de qualitat pels nostres infants i joves.
Gràcies a tothom qui ho fa possible! 
#EscolesObertes @educaciocat https://t.co/PalAw7RsSA"
"918","<U+0001F4F0> [ENTREVISTA] #vicepresident @perearagones: “ERC no <U+274C> va a gobernar con el PSC, no están ni a favor de la amnistía ni del referéndum <U+0001F5F3><U+FE0F>. El PSC de hoy es el mismo que defendió el 155”

<U+0001F4F2> Llegeix l'entrevista sencera, aquí <U+0001F447>
https://t.co/bhaVMooyuz"
