"","x"
"808","No et perdis la presentació de la candidatura de #Junts per a les eleccions del #14F<U+0001F5F3>

<U+0001F5E3> Amb el president @KRLS i els candidats @LauraBorras, @albertbatet, @GemmaGeis i @ramontremosa

<U+0001F5D3> Diumenge, 24 de gener
<U+0001F55A> 11 hores
<U+0001F4CC> En directe a https://t.co/oZE83MCvfj

#JuntsperGuanyar https://t.co/1sHfYKTKQU"
"809","<U+27A1><U+FE0F> Avui dia mogut per encartellar els municipis del nostre territori.

A @JuntsXCat estem preparats i preparades per desbordar l'Estat amb centenars de milers de vots per la #llibertat <U+0001F5F3><U+FE0F>

T'hi apuntes? #FemHoJunts https://t.co/1JyPgCiGNP"
"810","<U+0001F5F3><U+FE0F> A Lleida i a Catalunya FEM-HO JUNTS!

<U+0001F4DD>Suma-t'hi! Fes-te voluntari

<U+0001F4AA> Mobilitza't! Fes-te apoderat

<U+0001F4B0>Implica't! Fes un donatiu

Per més informació, entra a https://t.co/xU53oaG4FU i #FemHistòriaJunts! https://t.co/JwWYXPEY6M"
"811","A Barcelona ho tenim clar i avui hem sortit al carrer a dir-ho: #FemHoJunts!

Fem història amb @LauraBorras aquest proper #14F. Fes-te apoderat o voluntari i ajuda'ns a fer créixer el nostre projecte!

<U+27A1><U+FE0F>Tota la informació sobre com pots col·laborar a https://t.co/jzYmcNA7QC https://t.co/V5QJr8sYtQ"
"812","Fem-ho junts! I #FemHistòriaJunts, amb la candidata @LauraBorras. Fes-te apoderat o voluntari i ajuda'ns a fer créixer el nostre projecte! Preparats per anar a les urnes, amb la força i la raó de l'#1O. @JuntsXCat 
Pots trobar tota la informació aquí <U+0001F447><U+0001F3FB>
https://t.co/SVhqaIFdKY https://t.co/GCKzRbdQBM"
"813","<U+0001F3A5> president @KRLS: ""Moltes persones que van veure en l'#1Oct un canvi fonamental en la història del nostre país, veuen en #Junts i en la @LauraBorras una continuació d'aquella victòria. Difícilment podrem superar els reptes si no tenim ambició, si sortim renunciats de casa"" https://t.co/JwzshJuZEQ"
"814","<U+0001F3A5> president @KRLS: ""Hem de tenir clar que la por juga amb l'equip contrari, l'Estat espanyol ha posat en joc la por amb la repressió i l'aparell judicial. L'antídot per vèncer la por no és la temeritat, és el coratge: cal mantenir les conviccions, la posició i la resiliència"" https://t.co/ASgDMUJWQI"
"815","<U+0001F3A5> @LauraBorras: ""Jo aspiro que la Catalunya del futur sigui lliure. No tothom pot fer la seva vida normal -no només a la gent que és a la presó o l'exili- sinó tota la gent que no té oportunitats. Llibertat és això: la capacitat de desenvolupament ple de la vida de les persones"" https://t.co/Xv5djZvoDA"
"816","<U+0001F3A5> @LauraBorras: ""Els vots dels feixistes no es poden acceptar, és una línia vermella que no es pot travessar. Hem tingut un exemple lamentable a l'Ajuntament de Barcelona. Esperem que @salvadorilla doni mostres d'exigència ètica en primera persona i rebutgi l'oferiment de Vox"" https://t.co/V6g2qFO4cM"
"817","<U+0001F3A5> @LauraBorras: ""Em costa molt dir que no quan em fan propostes que impliquen compromís, responsabilitat i un repte col·lectiu. Quan el president @KRLS em va demanar que formés part de la llista de #Junts vaig dir sí al meu país, sí a capgirar una situació absolutament injusta"" https://t.co/iNTnNglXST"
"818","Hem estat més de 40 anys amb una ma lligada a l’esquena gestionant les necessitats dels catalans i les catalanes. Ara n’hi tenim una i mitja.
Hem de deslligar-nos.

President @KRLS a la presentació del llibre de la nostra candidata @LauraBorras 
#filla1oct #fills1oct https://t.co/BwzaAMnJzG"
"819","Per a moltes persones, l'1 d'octubre ho va canviar tot. Gràcies, president @KRLS i futura presidenta, @LauraBorras per la conversa d'avui que explica el compromís que molts vàrem adquirir arran d'aquesta fita històrica. https://t.co/sGW2BBl5OZ"
"820","Molts som fills de l’1 d’octubre. Gràcies @LauraBorras per aquest llibre, gràcies també al MHP @KRLS per aquesta estona compartida, però sobretot gràcies als 2 per liderar-nos des de @JuntsXCat per aconseguir fer realitat el que vam guanyar, #Junts, l’1 d’octubre. #FemHoJunts https://t.co/G3fpAhtjuL"
"821","L’#1O ho va canviar tot i el 27O també. @JuntsXCat neix d’aquests moments i “Filla de l’1 d’octubre” és un mirall on molts ens reconeixem. Gràcies, @LauraBorras, pel teu compromís polític, un compromís compartit per tenir un país de primera: pròsper, just, sostenible i solidari. https://t.co/rC98oM7WVc"
"822","Acompanyant la dona progressista, independentista i preocupada pels problemes de totes les catalanes i tots els catalans; junts amb ella farem de Catalunya un estat ric, ple d’oportunitats per a tots i compromès amb la llibertat. <U+2066>@LauraBorras<U+2069> Fills de l’1 d’octubre!!! https://t.co/kFZ5Rb9Blu"
"823","Presentació del llibre “Filla de l’1 d’octubre” de @LauraBorras amb el President MH @KRLS Puigdemont. L’arrel política de la Laura, el seu compromís amb l’#1O !!!! Endavant Laura! Endavant @JuntsXCat ! https://t.co/VIjWvEiTL1"
"824","Avui el MHP @krls #Puigdemont presenta el llibre de @LauraBorras “Filla de l’1 d’octubre”, juntament amb na @iolandabatalle https://t.co/WdhtE4uGPE"
"825","Seguint la presentació del llibre ""Filla de l'1 d'octubre"", de l'estimada @LauraBorras. Fantàstica introducció de @iolandabatalle i intervenció del president @KRLS. Us en recomano la lectura: un relat en primera persona que és necessari. #filladel1oct
#FemHistòriaJunts @JuntsXCat https://t.co/PtVn7VJNJy"
"826","<U+0001F5E3> Comença la conversa entre el president @KRLS i la candidata @LauraBorras, amb motiu de la publicació del seu llibre <U+0001F4D6> ""Filla de l'1 d'octubre"".

<U+0001F4CC> Segueix l'acte en directe a través del canal de l'@ateneubcn: https://t.co/zQETR32T3V https://t.co/E9dqv781hh"
"827","Bon dia! Avui a les 12 h, conversa entre el president @KRLS i la candidata @LauraBorras, amb motiu de la publicació del seu llibre “Filla de l’1 d’octubre”. https://t.co/eHgy8a2IRT"
"828","Com vam viure la consulta per la independència del 23G a #Terrassa. Amb Arenys de Munt, allí va començar el camí cap a la llibertat. https://t.co/QVa0KWNZuL"
"829","Al final de tot, acabarem veient els partits unionistes proposant el cens universal. Tot allò de que es van mofar per facilitar la votació l’1-O, ara al servei del 14F."
"830","Bon dia! D'això en dic jo llevar-se amb bones notícies. Ser un país cibersegur no és fruit de la improvisació sinó d'una feina sostinguda en el temps de tot un equip. Gràcies @ciberseguracat ! Seguim <U+0001F4AA>
#RepúblicaDigital

https://t.co/69VhJhO5Bw https://t.co/v4SKDkMwA2"
"831","L’#1oct és un punt d’inflexió històric nacional, col·lectiu i personal: la conscienciació de ser una República emmanillada pel vell Estat; la seguretat que Junts ens podem alliberar; i la decisió de molts com @LauraBorras d’implicar-se políticament. D’això i més en parlarem avui https://t.co/WDpr7lLq3v"
"832","<U+0001F5E3> Demà a les 12 h del migdia, no et perdis la conversa entre el president @KRLS i la candidata @LauraBorras, amb motiu de la publicació del seu llibre <U+0001F4D6> “Filla de l’1 d’octubre”.

<U+0001F4CC> Podràs seguir l’acte en directe a través del canal de l’@ateneubcn: https://t.co/zQETR32T3V https://t.co/21vIHZiG36"
"833","Des del 155 que no desenvolupaven un argument polític tan descarat... https://t.co/3kUWxpXnDs"
"834","Aquesta setmana he pogut conèixer de primera mà el treball discret, constant i imprescindible de tres entitats socials. 
Gràcies per tota la feina que feu perquè la societat catalana sigui més justa, igualitària i cohesionada! https://t.co/G6FzmnxbK1"
"835","D'una acusació de terrorisme a l'absolució; deu ser un cas únic al món. Però així funciona l'Estat espanyol: les ofertes de diàleg a la presó i l'exili, i els manifestants perseguits per tot el seu aparell policial, judicial i mediàtic. Qui assumeix ara les responsabilitats? https://t.co/FsfI8lpvkf https://t.co/0wvegSlcTA"
"836","Per una cúpula judicial que no respecta el clam dels ciutadans a les urnes, és lògic que li importi un rave les garanties sanitàries en les que es fan unes eleccions... https://t.co/NEYtlGJcFw"
"837","Que la cúpula militar espanyola es vacuni al marge dels protocols sanitaris establerts contra la pandèmia és corrupció pròpia d’un país decadent i autoritari. No trigarem a veure la ministra justiicant-los dient que són personal essencial. I el ministre Illa callarà. Vergonya https://t.co/4wOOocnwxL"
"838","Aquesta preocupació del @tsj_cat per la provisionalitat i el normal funcionament de les institucions democràtiques no va existir quan van inhabilitar al president @QuimTorraiPla en plena pandèmia. 

L’interès públic també passa per respectar els resultats electorals. https://t.co/qvMn9UXRRL"
"839","El @govern vam començar a implementar el #Teletreball abans de la #covid19 com una nova forma d’entre el concepte de treballar. Amb la pandèmia, ha resultat molt útil i estem demanant que totes les empreses privades que ho poden fer, ho implementin https://t.co/kshJPTeS5P"
"840","Hem fet el desplegament de #FibraÒptica més gran que havia fet mai el @govern: l’hem portat a totes les capitals de comarca i municipis i parcs industrials al seu pas. Està clar que encara queda molta feina per fer, i l’objectiu és tenir-la enllestida el 2023 #RepúblicaDigital https://t.co/tB1Iz9w8DO"
"841","Ens estem acostumant massa ràpid a que els presidents i consellers de #Catalunya siguin inhabilitats. Els tribunals espanyols sempre són de part, i per això quan juguem en camp neutral (Europa) ho guanyem tot. No sembla que el diàleg sigui el camí escollit per l’Estat espanyol https://t.co/B7lbD5e142"
"842","Catalunya necessita indústria exportadora, que generi ocupació, riquesa i benestar, i que es comprometi amb la sostenibilitat. Des de @CelsaGroup, pensant en el planeta: la seva aposta per l’economia circular i la reducció de la petjada de carboni ens ajuda a ser un millor país. https://t.co/9xNaWGIsKs"
"843","És exactament així. No només ho bloquejaven sinó que se'n reien. Mentalitat d'estat també és saber prendre aquestes iniciatives i situar-se a l'avantguarda, que és el terreny on el catalanisme lidera i ensenya el país que volem. https://t.co/uaKgn9xvvz"
"844","També hi havia un interès molt intens en la celebració d’un referèndum i us va importar un rave. No us emboliqueu amb excuses. El poble de Catalunya no es mereix una institució jurídica tan degradada. https://t.co/LRB7B69Hyn"
"845","<U+0001F4C4> Junts per Catalunya engega una triple campanya per fomentar el vot per correu, finançar la campanya i cridar a fer-se voluntari i associat del partit el #14F<U+0001F5F3>

<U+0001F4CC> Llegeix la nota de premsa: https://t.co/7MrFBRc2Ir

<U+0001F3A5> Mira el vídeo de la roda de premsa:https://t.co/1xHviCiE1V"
"846","Des de #Junts estem preparats per guanyar les eleccions del #14F<U+0001F5F3>.

Aquest cap de setmana comencem una triple campanya de la mà dels més de 6.000 associats del partit.

<U+0001F465> Suma-t'hi! Fes-te voluntari.
<U+0001F49B> Mobilitza't! Fes-te apoderat.
<U+0001F4B6> Implica't! Fes un donatiu.

#FemHoJunts https://t.co/OCX5bT5XtN"
"847","<U+0001F4B6> Ajuda'ns a fer possible la campanya de #Junts per a les eleccions del #14F<U+0001F5F3> amb un préstec.

<U+0001F5D3><U+FE0F> Els diners es retornaran en un termini d'un any amb el cobrament de la subvenció electoral.

<U+0001F517> Entra a https://t.co/fL5O3baSsv. Fem història junts!

Moltes gràcies<U+0001F49B>!

#FemHoJunts https://t.co/1zZxNbqCWB"
"848","<U+25B6><U+FE0F> @elsa_artadi: ""Iniciem una campanya de finançament: demanem als nostres simpatitzants préstecs per finançar la campanya. Uns préstecs que es retornaran amb interessos, quan es rebi la subvenció electoral""

<U+0001F517> Els préstecs es poden fer a través del web https://t.co/fL5O3baSsv https://t.co/SGORHbMVRf"
"849","<U+25B6><U+FE0F> @elsa_artadi: ""Davant la incertesa i les preocupacions de la ciutadania, fem una crida massiva a votar per correu. Enviarem explicacions detallades a l'electorat, explicant cada pas. També activarem un 'call center' a partir de dilluns per resoldre els dubtes de la ciutadania"" https://t.co/pWN8rBZfjL"
"850","<U+25B6><U+FE0F> @elsa_artadi: ""Estem preparats per guanyar les eleccions del #14F. Aquest cap de setmana comencem una triple campanya de la mà dels més de 6.000 associats de Junts. Farem una gran encartellada arreu del país per mobilitzar la gent i aconseguir voluntaris, apoderats i donatius"" https://t.co/WmZrvr3tUI"
"851","<U+25B6><U+FE0F> @elsa_artadi: ""Davant d'aquesta operació d'estat, d'interferir en el normal funcionament de la democràcia; des de #Junts fem una crida a omplir de forma massiva les urnes de vots independentistes, sense por i amb determinació, per demostrar que a Catalunya manen els catalans"" https://t.co/Rhy6VGqSA9"
"852","<U+25B6><U+FE0F> @elsa_artadi: ""Estem davant de les eleccions més atípiques, doblement afectades per la ingerència de la justícia espanyola en la política catalana. El TSJC ens imposa la data de les eleccions, alhora que genera una gran incertesa i inseguretat jurídica. És una indecència"" https://t.co/G4hcDfSbsW"
"853","<U+25B6><U+FE0F> D'aquí a uns moments, la vicepresidenta del partit @elsa_artadi explicarà en roda de premsa diferents accions de la campanya per a les eleccions del #14F<U+0001F5F3>.

<U+0001F4CC> Segueix la roda de premsa en directe a través del nostre canal de YouTube: https://t.co/aynUBhCmD9

#FemHoJunts https://t.co/ILeTgAucPk"
"854","Una vegada més cal que les urnes parlen i que expressen l'anhel de llibertat del poble català. Volem fer història i la volem fer amb tu! T'hi sumes? Fes-te apoderat de @JuntsXCat. Jo ja ho he fet! <U+0001F447><U+0001F3FB>
https://t.co/pRaWQAUqyD
#FemHistòriaJunts #Junts #ambtuipertu https://t.co/mIxEt6m0ea"
"855","No, @mjmonteroc, malauradament l’Estat espanyol no és una democràcia plena perquè ni la cúpula del poder judicial ni el Tribunal Constitucional no són homologables en termes europeus.

Per això aquí hi ha presos polítics i exiliats."
"856","El vot electrònic <U+0001F4F1>no és un problema tecnològic sinó de voluntat política. Aquells que ara ho reclamen urgentment són els mateixos que ho han bloquejat reiteradament <U+0001F449> https://t.co/HouWFusUYM https://t.co/qZwPFLsds2"
"857","<U+0001F4FA> Conseller @jordiPuignero: ""La passada legislatura vam intentar impulsar el vot electrònic, però el moment polític que vivíem va fer que els partits unionistes bloquegessin la iniciativa. No va ser possible, és un fracàs""

<U+0001F4CC>Entrevista a @cafedidees_rtve:https://t.co/YDj8pbM5R9 https://t.co/D4Kbe0ghok"
"858","<U+0001F399><U+FE0F> Consellera @meritxellbudo: ""És un disbarat tenir el risc d'haver d'esperar fins al 8 de febrer per conèixer la resolució definitiva del @tsj_cat. Aquesta incertesa és una vulneració del dret a participació política""

<U+0001F4CC> Escolta l'entrevista a @AquiCuni: https://t.co/7ql3IAh9Vq https://t.co/05jjHHwwgL"
"859","<U+0001F4DD> Conseller @miquel_samper: ""Urgeix vacunar els cossos d'emergència i seguretat""

<U+0001F4AC> ""La seguretat és un bé essencial que cal garantir protegint els que el garanteixen""

<U+0001F4CC> Llegeix l'article a @LaVanguardia: https://t.co/S4OhV2K0Vn https://t.co/0pFi89zz1P"
"860","Comparteixo amb tots vosaltres un article que publico avui a <U+2066>@LaVanguardia<U+2069> sobre la necessitat de vacunar els cossos d’emergències i seguretat de Catalunya, per tal de preservar amb garanties els serveis essencials que presten. <U+2066>@interiorcat<U+2069> https://t.co/NHHIccSEX5"
"861","Denunciem amb la màxima contundència aquest nou episodi, particularment greu, de l’assalt continu a la democràcia que l’estat du a terme a Catalunya des del 2017. Tota la solidaritat amb l’HC @bernatsole. No aconseguiran que renunciem al mandat de l’#1O.

https://t.co/K6RfLdRSdU"
"862","Hem demanat la compareixença del ministre de Sanitat al Senat per aquesta pèrdua de milers de dosi de vacunes. Mentre està fent electoralisme s’oblida de les seves obligacions davant de la pandèmia. És molt GREU! @JuntsXCat  https://t.co/oi1tHl0i09"
"863","Resum de la visita de @ramontremosa a #laSeu: empreses, esport, turisme, comerç... Li hem presentat els diferents reptes de la ciutat per a la reactivació postCOVID, i com els #newgenerationeu ens han d’ajudar a assolir-los. Gràcies conseller per aquest dia intens. https://t.co/CYd2l9uN71"
"864","Durant la crisi de la #covid19 les entitats del país han fet una feina excel·lent i en cap moment han deixat d’atendre als més vulnerables. Ho he pogut comprovar a la visita al taller ocupacional ""La troballa"" d' @ArrelsFundacio, que treballa amb persones sense llar. https://t.co/fn5Veknhlq"
"865","En @bernatsole l'1 d'octubre va actuar com un demòcrata: permetre que hi hagués urnes i els ciutadans d'Agramunt votéssin. La democràcia mai pot ser jutjada. Avui, una nova operació injusta i brutesca de l'Estat espanyol. Tot el suport! https://t.co/9PMObpgcFE"
"866","Alcaldes de l’#1O: els jutjats ordinaris fan justícia i absolen. El TSJC, presidit pel justicier Barrientos, perpetra venjança i persegueix idees legítimes. Molta força, conseller @bernatsole!"
"867","La repressió no ens aturarà. Al contrari, confirma i referma les nostres conviccions. 
En democràcia, els presidents i els consellers els posen els ciutadans i les ciutadanes, i no els jutges. https://t.co/PI5zyJoeDd"
"868","Tot el meu suport al company de Govern @bernatsole. Això de la justícia espanyola és un oxímoron en sí mateix. https://t.co/zHbrFzLm9T"
"869","<U+0001F4C4> @LauraBorras: “La inhabilitació del conseller @bernatsole és la constatació que l’estat espanyol vol inhabilitar la democràcia a Catalunya”

<U+0001F4CC> Llegeix la nota de premsa: https://t.co/F2JmusG7bM

<U+0001F3A5> Mira el vídeo de la roda de premsa: https://t.co/dRPsDSePMK"
"870","<U+0001F3A5> @LauraBorras: ""Després d'aquesta nova ingerència, els catalans hem de respondre democràticament, com hem fet sempre: omplint les urnes de vots. No van poder frenar-nos. Tornarem a omplir les urnes de vots independentistes, perquè l'únic canvi possible és la independència"" https://t.co/LfKBDewiPy"
"871","<U+0001F3A5> @LauraBorras: ""Des del 2017, vivim en un 155 permanent, i només en sortirem amb la independència. La justícia espanyola decideix quan hem de votar, i només queda que decideixi a qui hem de votar. Els tribunals haurien de garantir la democràcia, i el que volen és interferir-hi"" https://t.co/BiwcMP0b2F"
"872","<U+0001F3A5> @LauraBorras: ""Avui hem conegut dues noves ingerències de la justícia espanyola en la política catalana: la inhabilitació del conseller Bernat Solé per l'organització de l'#1Oct; i el caos jurídic en el qual la justícia espanyola vol convertir l'escenari electoral català"" https://t.co/44tE9REsTH"
"873","<U+25B6><U+FE0F> Comença la roda de premsa de la candidata @LauraBorras per valorar la decisió del TSJC, que manté la convocatòria de les eleccions pel 14 de febrer. 

<U+0001F4CC> Segueix la roda de premsa en directe a través del nostre canal de YouTube: https://t.co/dDXYg72LGG https://t.co/7t8gUuowqa"
"874","@meritxellbudo #Portaveu @meritxellbudo: “La suspensió de les eleccions i la nova data electoral acordada pel Govern, decisions preses en acord amb la majoria de partits polítics, també ha estat alterada, posant en risc no només la salut dels votants, sinó també el mateix procediment electoral”"
"875","<U+25B6> #Portaveu @meritxellbudo: “Aquesta repressió no ens aturarà. Al contrari, confirma i referma les nostres conviccions. En democràcia, els presidents i els consellers els posen els ciutadans i les ciutadanes, i no els jutges. No defallim, no normalitzem i ens enfortim” https://t.co/JzCzxgzY5q"
"876","#Portaveu @meritxellbudo: “Avui hem conegut, en qüestió d’hores, dues notícies que suposen una nova ingerència externa en la vida política i institucional d’un país democràtic”"
"877","Tot molt normal... Aquest país mai podem votar en normalitat. Ara no sabrem fins el 8F si hem de votar el 14F. 

La resposta a les urnes: “l’únic canvi de debó és la independència!” https://t.co/aW41iINqGa"
"878","Amb @tionroquer @jmbernils i @sniaMartnezJuli hem conegut profundament la realitat socioeconòmica de l’Alt Empordà.

La reactivació econòmica ha de venir de l’aposta per la formació dels treballadors i la innovació, per una diversificació de l’economia basada en el valor afegit. https://t.co/KZv64bfCHT"
"879","Amb el conseller @ramontremosa al @RaftingParc, icona d’una ciutat d’esport, des dels #JJOO de #Barcelona92 diverses proves de Copa del Món i els Campionats Mundials de 1988, 1999, 2009 i 2019 avalen les instal·lacions com a pioners en el piragüisme mundial. Som #ciutatdesport https://t.co/s8CtUVCtzZ"
"880","<U+0001F4F0> Entrevista al #conseller @ramontremosa a @exterior_cat:
""Cal dissenyar una estratègia de retorn a casa per al #talent català a l’estranger”

https://t.co/yDBVPteFlT"
"881","<U+0001F3AE> Acabem de presentar la Lliga Catalana d'#eSports, i el que podria ser l'embrió olímpic de #Catalunya d’aquesta disciplina. Un pas important per l’esport i per la indústria digital del país. És el moment de jugar fort el nostre potencial.

#RepúblicaDigital https://t.co/VF9NpvXcva"
"882","El conseller @jorditurull a @plantabaixatv3: ""Jo porto més dies a la presó amb el govern de Pedro Sanchez que amb el govern de Mariano Rajoy.""
El més progressista de la història. Recordem-ho cada dia! Gràcies per la fermesa, conseller! #freetothom #junts https://t.co/ntXF0uEeuZ"
"883","<U+0001F465> A Figueres ens hem reunit amb @aempordaturisme per considerar les mesures específiques necessàries per prioritzar la reactivació del sector.
El turisme és un motor econòmic important, generador d’ocupació i amb la suma d’esforços en recuperarem la capacitat competitiva <U+0001F4AA> https://t.co/MNCV01o67X"
"884","Amb el president de la @cambrareus hem parlat sobre l'oportunitat que poden representar els fons europeus i també sobre les inversions necessàries al Camp de Tarragona per garantir una ràpida recuperació econòmica i salvaguardar el teixit empresarial del territori.junts https://t.co/ilPngVqaiq"
"885","Una altra sentència que constata l’afany de venjança de l’Estat espanyol. Tot el suport, conseller @bernatsole. Seguim al costat de tots els alcaldes que van permetre als seus ciutadans votar l’1 d’Octubre i que ara estan sent perseguits per la justícia espanyola."
"886","Diguem-ho alt i clar: la in-justícia espanyola castiga la democràcia i persegueix la diversitat ideològica amb total impunitat. Tot el suport, @bernatsole, així com a totes les persones represaliades. “Escolta, Sepharad: els homes no poden ser si no són lliures.” #Espriu"
"887","La democràcia i les urnes no poden ser jutjades ni condemnades!

Els alcaldes i alcaldesses del nostre país són el baluard del poble, la seva veu. Tot el suport, conseller @bernatsole. https://t.co/vmwI1IM9ZU"
"888","<U+0001F4FA> Conseller @jorditurull: ""Portem més dies a la presó amb el govern de Pedro Sánchez que amb Mariano Rajoy. El govern espanyol sempre està trobant excuses per no abordar el conflicte polític""

<U+0001F4CC> Recupera l'entrevista a @plantabaixatv3: https://t.co/cVkhfll5XK

#PlantaBaixaTV3"
"889","<U+0001F3A5> conseller @jorditurull a @plantabaixatv3: ""La legislatura no ha estat gens fàcil, hi ha episodis que ens els podríem estalviar. M'agrada més concentrar-me en les solucions, que recrear-me en els problemes; prefereixo recosir complicitats, que acumular retrets""

#PlantaBaixaTV3 https://t.co/SkJDtW1qtw"
"890","<U+0001F3A5> conseller @jorditurull a @plantabaixatv3: ""Portem més temps a la presó amb el govern de Pedro Sánchez que amb el de Rajoy. Nosaltres hem fet una proposta: amnistia i autodeterminació. El govern espanyol sempre està trobant excuses per no abordar el conflicte""

#PlantaBaixaTV3 https://t.co/5V4EH1Fmp7"
"891","<U+0001F3A5> conseller @jorditurull a @plantabaixatv3: ""Nosaltres volem pronunciar-nos sobre fets, no sobre declaracions. Fa un any deien que de la reforma del codi penal era imminent, i no s'ha fet res. El tema dels indults com s'està convertint en una mesura de xantatge""

#PlantaBaixaTV3 https://t.co/OBVHKz3vwf"
"892","<U+0001F3A5> conseller @jorditurull a @plantabaixatv3: ""Traslladar tot el meu suport i empatia al conseller @bernatsole. De nou, la democràcia ha perdut. Fer un referèndum no és delicte. Es dediquen a apartar tots els que tenim la legitimitat de les urnes per la via penal""

#PlantaBaixaTV3 https://t.co/gV5Kht2xGD"
"893","<U+0001F4FA> Comença l'entrevista del conseller @jorditurull a @plantabaixatv3.

<U+0001F4CC> Segueix l'entrevista en directe a @tv3cat: https://t.co/3ST7ZUz4Un

#PlantaBaixaTV3 https://t.co/XWT9UcZNcn"
"894","Tot el meu suport a l’HC @bernatsole. Condemna aberrant. La set de venjança de la justícia espanyola no té aturador.

https://t.co/UevqBATpNj"
"895","Bon dia! La cap de llista de @JuntsXCat per #Girona, @GemmaGeis es reuneix aquest matí a #Figueres amb el president 
d'@Aempordaturisme, Esteve Guerra, per analitzar la situació del sector a la comarca

<U+0001F465> L'acompanyen els candidats de l'Alt Empordà @tionroquer i @jmbernils https://t.co/uFqUcoYQGs"
"896","Després de la rebuda institucional el conseller @ramontremosa visita la centenària cooperativa #Cadí, la 1a cooperativa lletera de l’estat, amb 2 DOP (la mantega Cadí i el formatge Urgèlia). Ànima i esperit de l’Alt Urgell i la Cerdanya. Som #capitaldelformatge https://t.co/NGVU3V8xsQ"
"897","Un honor rebre, amb @xescoviaplana i @mireiafontg al conseller d’@empresacat i @coneixementcat @ramontremosa a l’@ajlaseu. Visita institucional i a empreses de #laSeu i l’#AltUrgell per intentar minimitzar les conseqüències econòmiques de la #COVID19 i treballar-ne la reactivació https://t.co/Bd6ugCr5CD"
"898","El #conseller @ramontremosa fa una visita institucional a La Seu d'Urgell, a l'#AltUrgell, on ha mantingut una reunió de treball amb l'alcalde de #laSeu, @jorfabrega, i altres membres del govern municipal, i on també ha signat el llibre d’honor de la ciutat https://t.co/iIjLB2ArMt"
"899","3 anys i mig després la repressió no s'atura la justícia espanyola ens vol anul·lar per terra, mar i aire. Tot el suport al Conseller @bernatsole.
Seguim determinats fins a la independència https://t.co/ojBIpC1Udt"
"900","Honorable Conseller @bernatsole, tot el suport. Ens volen vinclats però no ho aconseguiran.#freetothom https://t.co/rb7qM4xTpj"
"901","Posar urnes i facilitar el dret a vot en una “democràcia” no ha de ser mai delicte. Conseller @bernatsole des de #Vic, un cop més, tens tot el nostre suport. PROU judicialització política!! https://t.co/2s9cBcqIsF"
"902","Tot el meu suport davant d'aquesta inhabilitació, conseller i company @bernatsole. No puc compartir aquesta decisió ni tampoc aquesta persecució política. Estem amb tu! https://t.co/jVdnpTzkGQ"
"903","La democràcia a Espanya amb Pedro Sánchez: 
<U+0001F534> El TSJC inhabilita el president Torra. 
<U+0001F534> El TSJC inhabilita consellers. 
<U+0001F534> El TSJC inhabilita diputats. 
<U+0001F534> El TSJC decideix quan hem de votar els catalans.
Tot el suport @bernatsole https://t.co/Gwil07Unmp"
"904","Permetre que la gent voti mai hauria de ser delicte. En aquest país la repressió no s’atura i es pensen que es pot decidir tot a cop de sentència judicial. 
Tot el suport, conseller @bernatsole

https://t.co/G4jEqZqOwJ https://t.co/ckv2mecb6s"
"905","El rellotge de la (in)justícia espanyola té el seu propi ritme...
Ja n’hi ha prou! La justícia espanyola no pot decidir qui és o no és president o qui és o no és conseller. Tot el suport, HC @bernatsole https://t.co/OjBoVh9ean"
"906","Tot el meu suport al conseller @bernatsole davant d’aquesta condemna injusta que no fa res més que confirmar que la repressió continua intacta. Han passat més de tres anys del referèndum i l’Estat continua reprimint, sense fre. https://t.co/kBbMD0Pd0A"
"907","<U+0001F4FA> Demà al matí, no et perdis l’entrevista del conseller @jorditurull a @plantabaixatv3. 

<U+0001F4CC> Podràs seguir l’entrevista en directe a @tv3cat: https://t.co/3ST7ZUz4Un

#PlantaBaixaTV3 https://t.co/lJdCGb7gD2"
"908","Un agraïment immens a totes les persones que poseu l’ànima en la vostra feina: arqueòlegs, bibliotecàries, gestors culturals, arxiveres, directores de museu...com les que avui hem tingut el plaer d’escoltar! https://t.co/qWfQ4kvHWe"
"909","<U+27A1><U+FE0F> Avui ens ha visitat l'HC @angelsponsa al Priorat, acompanyada per la nostra candidata @txellcardona.

La Consellera reivindica el suport econòmic al món de la Cultura, un dels sectors que està patint més la crisis sanitària. <U+0001F447><U+0001F3FB> (1/2) https://t.co/xP1SRCDxgo"
"910","He seguit amb atenció els fets del carrer Toledo a Madrid. El meu condol als familiars de les víctimes mortals i desitjo que els ferits es recuperin i que no hi hagi més víctimes. Bona feina dels serveis d'emergències que estan actuant sempre davant de totes les situacions"
"911","<U+0001F3DB><U+FE0F>Aquest matí al @parlamentcat he volgut fer un doble agraïment. Primer, als ciutadans que segueixen les mesures de la #COVID19 malgrat el cansament a què ens sotmet la situació. Segon, a tots els professionals d'emergències i seguretat. Cal perseverar en un  moment com aquest https://t.co/f1sdPEYcX3"
"912","Això no va d’un decret, d’una decisió del @tsj_cat o de la Fiscalia de Pedro Sánchez. És el comú denominador de tota la legislatura. És un problema de sobirania i de democràcia. Fins quan ho permetrem? La resposta és a la urnes i ens hem de fer valdre. https://t.co/B21vzQ0wQI"
"913","Quan les dones avancen, la societat avança.

Enhorabona i endavant! <U+0001F49C> https://t.co/g0mFP42lD6"
"914","Avui el món és un lloc millor per viure-hi. https://t.co/8XrugGd7ZQ"
